"State","District","Date","Year","Month","Avg_smlvl_at15cm","Agency_name"
"Tamil Nadu","Ranipet","2023-11-21","2023","11","23.3211065465","NRSC VIC MODEL"
"Tamil Nadu","Ranipet","2023-11-22","2023","11","22.960705506","NRSC VIC MODEL"
"Tamil Nadu","Ranipet","2023-11-23","2023","11","26.5362472495","NRSC VIC MODEL"
"Tamil Nadu","Ranipet","2023-11-24","2023","11","25.3530037395","NRSC VIC MODEL"
"Tamil Nadu","Ranipet","2023-11-25","2023","11","26.3296160616","NRSC VIC MODEL"
"Tamil Nadu","Ranipet","2023-11-26","2023","11","25.828745266","NRSC VIC MODEL"
"Tamil Nadu","Ranipet","2023-11-27","2023","11","28.4739754548","NRSC VIC MODEL"
"Tamil Nadu","Ranipet","2023-11-28","2023","11","29.7406372691","NRSC VIC MODEL"
"Tamil Nadu","Ranipet","2023-11-29","2023","11","28.7996601221","NRSC VIC MODEL"
"Tamil Nadu","Ranipet","2023-11-30","2023","11","29.6166993298","NRSC VIC MODEL"
"Tamil Nadu","Salem","2023-11-01","2023","11","20.5063724739","NRSC VIC MODEL"
"Tamil Nadu","Salem","2023-11-02","2023","11","19.9728523903","NRSC VIC MODEL"
"Tamil Nadu","Salem","2023-11-03","2023","11","19.5695007185","NRSC VIC MODEL"
"Tamil Nadu","Salem","2023-11-05","2023","11","26.0484561172","NRSC VIC MODEL"
"Tamil Nadu","Salem","2023-11-06","2023","11","23.6865642689","NRSC VIC MODEL"
"Tamil Nadu","Salem","2023-11-07","2023","11","25.535374139","NRSC VIC MODEL"
"Tamil Nadu","Salem","2023-11-08","2023","11","26.6230132411","NRSC VIC MODEL"
"Tamil Nadu","Salem","2023-11-09","2023","11","25.1686004543","NRSC VIC MODEL"
"Tamil Nadu","Salem","2023-11-10","2023","11","25.0113611517","NRSC VIC MODEL"
"Tamil Nadu","Salem","2023-11-11","2023","11","23.7374910665","NRSC VIC MODEL"
"Tamil Nadu","Salem","2023-11-12","2023","11","22.7261403118","NRSC VIC MODEL"
"Tamil Nadu","Salem","2023-11-13","2023","11","21.8931201327","NRSC VIC MODEL"
"Tamil Nadu","Salem","2023-11-14","2023","11","22.7299839854","NRSC VIC MODEL"
"Tamil Nadu","Salem","2023-11-04","2023","11","19.988638144","NRSC VIC MODEL"
"Tamil Nadu","Salem","2023-11-15","2023","11","22.1819234861","NRSC VIC MODEL"
"Tamil Nadu","Salem","2023-11-16","2023","11","21.3860442497","NRSC VIC MODEL"
"Tamil Nadu","Salem","2023-11-17","2023","11","20.7386898589","NRSC VIC MODEL"
"Tamil Nadu","Salem","2023-11-18","2023","11","20.2933368866","NRSC VIC MODEL"
"Tamil Nadu","Salem","2023-11-19","2023","11","19.7980044413","NRSC VIC MODEL"
"Tamil Nadu","Salem","2023-11-20","2023","11","19.3633340187","NRSC VIC MODEL"
"Tamil Nadu","Salem","2023-11-21","2023","11","18.9246146608","NRSC VIC MODEL"
"Tamil Nadu","Salem","2023-11-22","2023","11","20.0190703603","NRSC VIC MODEL"
"Tamil Nadu","Salem","2023-11-23","2023","11","20.4477743851","NRSC VIC MODEL"
"Tamil Nadu","Salem","2023-11-24","2023","11","20.1927890188","NRSC VIC MODEL"
"Tamil Nadu","Salem","2023-11-25","2023","11","21.0436616745","NRSC VIC MODEL"
"Tamil Nadu","Salem","2023-11-26","2023","11","22.8211316666","NRSC VIC MODEL"
"Tamil Nadu","Salem","2023-11-27","2023","11","22.2967674411","NRSC VIC MODEL"
"Tamil Nadu","Salem","2023-11-28","2023","11","21.3715223774","NRSC VIC MODEL"
"Tamil Nadu","Salem","2023-11-29","2023","11","21.1812980842","NRSC VIC MODEL"
"Tamil Nadu","Salem","2023-11-30","2023","11","20.6306170855","NRSC VIC MODEL"
"Tamil Nadu","Sivaganga","2023-11-02","2023","11","26.0186672704","NRSC VIC MODEL"
"Tamil Nadu","Sivaganga","2023-11-01","2023","11","22.8792126924","NRSC VIC MODEL"
"Tamil Nadu","Sivaganga","2023-11-03","2023","11","24.7782904545","NRSC VIC MODEL"
"Tamil Nadu","Sivaganga","2023-11-04","2023","11","29.3252050366","NRSC VIC MODEL"
"Tamil Nadu","Sivaganga","2023-11-05","2023","11","28.3943025325","NRSC VIC MODEL"
"Tamil Nadu","Sivaganga","2023-11-06","2023","11","27.7186095026","NRSC VIC MODEL"
"Tamil Nadu","Sivaganga","2023-11-07","2023","11","28.8747453138","NRSC VIC MODEL"
"Tamil Nadu","Sivaganga","2023-11-08","2023","11","28.206851798","NRSC VIC MODEL"
"Tamil Nadu","Sivaganga","2023-11-09","2023","11","29.3884072841","NRSC VIC MODEL"
"Tamil Nadu","Sivaganga","2023-11-10","2023","11","28.8393782366","NRSC VIC MODEL"
"Tamil Nadu","Sivaganga","2023-11-11","2023","11","28.590755415","NRSC VIC MODEL"
"Tamil Nadu","Sivaganga","2023-11-12","2023","11","27.3298976131","NRSC VIC MODEL"
"Tamil Nadu","Sivaganga","2023-11-13","2023","11","25.8819340512","NRSC VIC MODEL"
"Tamil Nadu","Sivaganga","2023-11-14","2023","11","25.4502050664","NRSC VIC MODEL"
"Tamil Nadu","Sivaganga","2023-11-15","2023","11","24.2832617943","NRSC VIC MODEL"
"Tamil Nadu","Sivaganga","2023-11-16","2023","11","23.1842908076","NRSC VIC MODEL"
"Tamil Nadu","Sivaganga","2023-11-17","2023","11","22.1991738004","NRSC VIC MODEL"
"Tamil Nadu","Sivaganga","2023-11-18","2023","11","21.5074181033","NRSC VIC MODEL"
"Tamil Nadu","Sivaganga","2023-11-19","2023","11","21.9340153573","NRSC VIC MODEL"
"Tamil Nadu","Sivaganga","2023-11-20","2023","11","21.2438718203","NRSC VIC MODEL"
"Tamil Nadu","Sivaganga","2023-11-21","2023","11","20.4650944567","NRSC VIC MODEL"
"Tamil Nadu","Sivaganga","2023-11-22","2023","11","20.1065265482","NRSC VIC MODEL"
"Tamil Nadu","Sivaganga","2023-11-23","2023","11","26.2276169509","NRSC VIC MODEL"
"Tamil Nadu","Sivaganga","2023-11-24","2023","11","24.5301711164","NRSC VIC MODEL"
"Tamil Nadu","Sivaganga","2023-11-25","2023","11","24.3571048895","NRSC VIC MODEL"
"Tamil Nadu","Sivaganga","2023-11-26","2023","11","24.6226752402","NRSC VIC MODEL"
"Tamil Nadu","Sivaganga","2023-11-27","2023","11","23.935990964","NRSC VIC MODEL"
"Tamil Nadu","Sivaganga","2023-11-28","2023","11","25.3178455328","NRSC VIC MODEL"
"Tamil Nadu","Sivaganga","2023-11-29","2023","11","24.267813848","NRSC VIC MODEL"
"Tamil Nadu","Sivaganga","2023-11-30","2023","11","23.6021743107","NRSC VIC MODEL"
"Tamil Nadu","Tenkasi","2023-11-02","2023","11","30.5759704069","NRSC VIC MODEL"
"Tamil Nadu","Tenkasi","2023-11-01","2023","11","26.4711339616","NRSC VIC MODEL"
"Tamil Nadu","Tenkasi","2023-11-03","2023","11","29.3578758964","NRSC VIC MODEL"
"Tamil Nadu","Tenkasi","2023-11-04","2023","11","29.6126549373","NRSC VIC MODEL"
"Tamil Nadu","Tenkasi","2023-11-05","2023","11","28.8707003885","NRSC VIC MODEL"
"Tamil Nadu","Tenkasi","2023-11-06","2023","11","30.2557551897","NRSC VIC MODEL"
"Tamil Nadu","Tenkasi","2023-11-07","2023","11","31.8742656744","NRSC VIC MODEL"
"Tamil Nadu","Tenkasi","2023-11-08","2023","11","29.868982285","NRSC VIC MODEL"
"Tamil Nadu","Tenkasi","2023-11-09","2023","11","31.2900071831","NRSC VIC MODEL"
"Tamil Nadu","Tenkasi","2023-11-10","2023","11","30.6582571482","NRSC VIC MODEL"
"Tamil Nadu","Tenkasi","2023-11-11","2023","11","29.9215558587","NRSC VIC MODEL"
"Tamil Nadu","Tenkasi","2023-11-12","2023","11","29.8943076102","NRSC VIC MODEL"
"Tamil Nadu","Tenkasi","2023-11-13","2023","11","28.3770965722","NRSC VIC MODEL"
"Tamil Nadu","Tenkasi","2023-11-14","2023","11","27.2720356122","NRSC VIC MODEL"
"Tamil Nadu","Tenkasi","2023-11-15","2023","11","26.1019989121","NRSC VIC MODEL"
"Tamil Nadu","Tenkasi","2023-11-16","2023","11","25.8474316031","NRSC VIC MODEL"
"Tamil Nadu","Tenkasi","2023-11-17","2023","11","26.5883109803","NRSC VIC MODEL"
"Tamil Nadu","Tenkasi","2023-11-18","2023","11","26.1454180668","NRSC VIC MODEL"
"Tamil Nadu","Tenkasi","2023-11-19","2023","11","26.3727926008","NRSC VIC MODEL"
"Tamil Nadu","Tenkasi","2023-11-20","2023","11","27.0515679587","NRSC VIC MODEL"
"Tamil Nadu","Tenkasi","2023-11-21","2023","11","25.8135869217","NRSC VIC MODEL"
"Tamil Nadu","Tenkasi","2023-11-22","2023","11","27.8513270069","NRSC VIC MODEL"
"Tamil Nadu","Tenkasi","2023-11-23","2023","11","32.6329226511","NRSC VIC MODEL"
"Tamil Nadu","Tenkasi","2023-11-24","2023","11","30.408967147","NRSC VIC MODEL"
"Tamil Nadu","Tenkasi","2023-11-25","2023","11","29.3637286048","NRSC VIC MODEL"
"Tamil Nadu","Tenkasi","2023-11-26","2023","11","29.3608839787","NRSC VIC MODEL"
"Tamil Nadu","Tenkasi","2023-11-27","2023","11","27.8171758731","NRSC VIC MODEL"
"Tamil Nadu","Tenkasi","2023-11-28","2023","11","27.0548018758","NRSC VIC MODEL"
"Tamil Nadu","Tenkasi","2023-11-29","2023","11","26.0513175448","NRSC VIC MODEL"
"Tamil Nadu","Tenkasi","2023-11-30","2023","11","25.0733693371","NRSC VIC MODEL"
"Tamil Nadu","Thanjavur","2023-11-02","2023","11","21.2005084337","NRSC VIC MODEL"
"Tamil Nadu","Thanjavur","2023-11-03","2023","11","20.8999021307","NRSC VIC MODEL"
"Tamil Nadu","Thanjavur","2023-11-01","2023","11","21.032541083","NRSC VIC MODEL"
"Tamil Nadu","Thanjavur","2023-11-04","2023","11","24.0546094656","NRSC VIC MODEL"
"Tamil Nadu","Thanjavur","2023-11-05","2023","11","24.0020550423","NRSC VIC MODEL"
"Tamil Nadu","Thanjavur","2023-11-06","2023","11","22.8689661769","NRSC VIC MODEL"
"Tamil Nadu","Thanjavur","2023-11-07","2023","11","22.4525190369","NRSC VIC MODEL"
"Tamil Nadu","Thanjavur","2023-11-08","2023","11","23.5042943184","NRSC VIC MODEL"
"Tamil Nadu","Thanjavur","2023-11-09","2023","11","23.9568880934","NRSC VIC MODEL"
"Tamil Nadu","Thanjavur","2023-11-10","2023","11","23.769907259","NRSC VIC MODEL"
"Tamil Nadu","Thanjavur","2023-11-11","2023","11","23.4615586113","NRSC VIC MODEL"
"Tamil Nadu","Thanjavur","2023-11-12","2023","11","22.9515323075","NRSC VIC MODEL"
"Tamil Nadu","Thanjavur","2023-11-13","2023","11","22.2180303092","NRSC VIC MODEL"
"Tamil Nadu","Thanjavur","2023-11-14","2023","11","25.5135068103","NRSC VIC MODEL"
"Tamil Nadu","Thanjavur","2023-11-15","2023","11","24.8151906767","NRSC VIC MODEL"
"Tamil Nadu","Thanjavur","2023-11-16","2023","11","23.5584940801","NRSC VIC MODEL"
"Tamil Nadu","Thanjavur","2023-11-17","2023","11","22.9993405039","NRSC VIC MODEL"
"Tamil Nadu","Thanjavur","2023-11-18","2023","11","23.7750803342","NRSC VIC MODEL"
"Tamil Nadu","Thanjavur","2023-11-19","2023","11","23.5594620464","NRSC VIC MODEL"
"Tamil Nadu","Thanjavur","2023-11-20","2023","11","22.9437914879","NRSC VIC MODEL"
"Tamil Nadu","Thanjavur","2023-11-21","2023","11","22.3862012592","NRSC VIC MODEL"
"Tamil Nadu","Thanjavur","2023-11-22","2023","11","22.5256786874","NRSC VIC MODEL"
"Tamil Nadu","Thanjavur","2023-11-23","2023","11","24.3636149901","NRSC VIC MODEL"
"Tamil Nadu","Thanjavur","2023-11-24","2023","11","23.5276912642","NRSC VIC MODEL"
"Tamil Nadu","Thanjavur","2023-11-25","2023","11","23.1875929687","NRSC VIC MODEL"
"Tamil Nadu","Thanjavur","2023-11-26","2023","11","24.2498713139","NRSC VIC MODEL"
"Tamil Nadu","Thanjavur","2023-11-27","2023","11","23.741295061","NRSC VIC MODEL"
"Tamil Nadu","Thanjavur","2023-11-28","2023","11","23.1148591539","NRSC VIC MODEL"
"Tamil Nadu","Thanjavur","2023-11-29","2023","11","22.6283928111","NRSC VIC MODEL"
"Tamil Nadu","Thanjavur","2023-11-30","2023","11","25.1395460432","NRSC VIC MODEL"
"Tamil Nadu","The Nilgiris","2023-11-01","2023","11","24.4415279273","NRSC VIC MODEL"
"Tamil Nadu","The Nilgiris","2023-11-02","2023","11","23.9715706844","NRSC VIC MODEL"
"Tamil Nadu","The Nilgiris","2023-11-03","2023","11","23.4918351376","NRSC VIC MODEL"
"Tamil Nadu","The Nilgiris","2023-11-05","2023","11","28.2174289477","NRSC VIC MODEL"
"Tamil Nadu","The Nilgiris","2023-11-06","2023","11","26.2661625922","NRSC VIC MODEL"
"Tamil Nadu","The Nilgiris","2023-11-07","2023","11","27.0798974159","NRSC VIC MODEL"
"Tamil Nadu","The Nilgiris","2023-11-08","2023","11","25.8750013425","NRSC VIC MODEL"
"Tamil Nadu","The Nilgiris","2023-11-09","2023","11","28.9574856657","NRSC VIC MODEL"
"Tamil Nadu","The Nilgiris","2023-11-10","2023","11","27.2122220229","NRSC VIC MODEL"
"Tamil Nadu","The Nilgiris","2023-11-11","2023","11","25.8653522284","NRSC VIC MODEL"
"Tamil Nadu","The Nilgiris","2023-11-12","2023","11","25.0926093629","NRSC VIC MODEL"
"Tamil Nadu","The Nilgiris","2023-11-13","2023","11","24.4803851534","NRSC VIC MODEL"
"Tamil Nadu","The Nilgiris","2023-11-14","2023","11","24.0148296757","NRSC VIC MODEL"
"Tamil Nadu","The Nilgiris","2023-11-04","2023","11","24.9322864951","NRSC VIC MODEL"
"Tamil Nadu","The Nilgiris","2023-11-15","2023","11","23.631794285","NRSC VIC MODEL"
"Tamil Nadu","The Nilgiris","2023-11-16","2023","11","23.346264043","NRSC VIC MODEL"
"Tamil Nadu","The Nilgiris","2023-11-17","2023","11","23.0218023565","NRSC VIC MODEL"
"Tamil Nadu","The Nilgiris","2023-11-18","2023","11","22.7147029435","NRSC VIC MODEL"
"Tamil Nadu","The Nilgiris","2023-11-19","2023","11","22.4532984006","NRSC VIC MODEL"
"Tamil Nadu","The Nilgiris","2023-11-20","2023","11","22.1741785201","NRSC VIC MODEL"
"Tamil Nadu","The Nilgiris","2023-11-21","2023","11","21.9002255218","NRSC VIC MODEL"
"Tamil Nadu","The Nilgiris","2023-11-22","2023","11","26.9888789347","NRSC VIC MODEL"
"Tamil Nadu","The Nilgiris","2023-11-23","2023","11","28.7631482062","NRSC VIC MODEL"
"Tamil Nadu","The Nilgiris","2023-11-24","2023","11","28.0455473902","NRSC VIC MODEL"
"Tamil Nadu","The Nilgiris","2023-11-25","2023","11","26.1359484862","NRSC VIC MODEL"
"Tamil Nadu","The Nilgiris","2023-11-26","2023","11","26.4099908636","NRSC VIC MODEL"
"Tamil Nadu","The Nilgiris","2023-11-27","2023","11","25.6251995825","NRSC VIC MODEL"
"Tamil Nadu","The Nilgiris","2023-11-28","2023","11","24.8860391708","NRSC VIC MODEL"
"Tamil Nadu","The Nilgiris","2023-11-29","2023","11","24.5580982731","NRSC VIC MODEL"
"Tamil Nadu","The Nilgiris","2023-11-30","2023","11","24.3497431465","NRSC VIC MODEL"
"Tamil Nadu","Theni","2023-11-02","2023","11","29.5593591644","NRSC VIC MODEL"
"Tamil Nadu","Theni","2023-11-01","2023","11","26.3604299063","NRSC VIC MODEL"
"Tamil Nadu","Theni","2023-11-03","2023","11","28.9378239592","NRSC VIC MODEL"
"Tamil Nadu","Theni","2023-11-04","2023","11","30.3393114393","NRSC VIC MODEL"
"Tamil Nadu","Theni","2023-11-05","2023","11","31.8553878098","NRSC VIC MODEL"
"Tamil Nadu","Theni","2023-11-06","2023","11","30.852637485","NRSC VIC MODEL"
"Tamil Nadu","Theni","2023-11-07","2023","11","32.2267098439","NRSC VIC MODEL"
"Tamil Nadu","Theni","2023-11-08","2023","11","31.1541442856","NRSC VIC MODEL"
"Tamil Nadu","Theni","2023-11-09","2023","11","32.2559029676","NRSC VIC MODEL"
"Tamil Nadu","Theni","2023-11-10","2023","11","31.5027759426","NRSC VIC MODEL"
"Tamil Nadu","Theni","2023-11-11","2023","11","30.5437167077","NRSC VIC MODEL"
"Tamil Nadu","Theni","2023-11-12","2023","11","29.9890038956","NRSC VIC MODEL"
"Tamil Nadu","Theni","2023-11-13","2023","11","28.7469463831","NRSC VIC MODEL"
"Tamil Nadu","Theni","2023-11-14","2023","11","28.2787802063","NRSC VIC MODEL"
"Tamil Nadu","Theni","2023-11-15","2023","11","27.887654167","NRSC VIC MODEL"
"Tamil Nadu","Theni","2023-11-16","2023","11","27.5443661178","NRSC VIC MODEL"
"Tamil Nadu","Theni","2023-11-17","2023","11","26.8171183585","NRSC VIC MODEL"
"Tamil Nadu","Theni","2023-11-18","2023","11","26.1356536796","NRSC VIC MODEL"
"Tamil Nadu","Theni","2023-11-19","2023","11","25.6252168963","NRSC VIC MODEL"
"Tamil Nadu","Theni","2023-11-20","2023","11","25.1077656702","NRSC VIC MODEL"
"Tamil Nadu","Theni","2023-11-21","2023","11","24.5844100711","NRSC VIC MODEL"
"Tamil Nadu","Theni","2023-11-22","2023","11","31.1441639914","NRSC VIC MODEL"
"Tamil Nadu","Theni","2023-11-23","2023","11","31.9438296094","NRSC VIC MODEL"
"Tamil Nadu","Theni","2023-11-24","2023","11","30.8169447871","NRSC VIC MODEL"
"Tamil Nadu","Theni","2023-11-25","2023","11","29.4947344007","NRSC VIC MODEL"
"Tamil Nadu","Theni","2023-11-26","2023","11","30.547671167","NRSC VIC MODEL"
"Tamil Nadu","Theni","2023-11-27","2023","11","29.070190974","NRSC VIC MODEL"
"Tamil Nadu","Theni","2023-11-28","2023","11","29.8481275766","NRSC VIC MODEL"
"Tamil Nadu","Theni","2023-11-29","2023","11","28.6391937733","NRSC VIC MODEL"
"Tamil Nadu","Theni","2023-11-30","2023","11","28.2504611293","NRSC VIC MODEL"
"Tamil Nadu","Thiruvallur","2023-11-01","2023","11","17.4769686818","NRSC VIC MODEL"
"Tamil Nadu","Thiruvallur","2023-11-02","2023","11","18.1540430459","NRSC VIC MODEL"
"Tamil Nadu","Thiruvallur","2023-11-03","2023","11","17.9477475912","NRSC VIC MODEL"
"Tamil Nadu","Thiruvallur","2023-11-05","2023","11","21.6567258348","NRSC VIC MODEL"
"Tamil Nadu","Thiruvallur","2023-11-06","2023","11","22.4654922511","NRSC VIC MODEL"
"Tamil Nadu","Thiruvallur","2023-11-07","2023","11","22.3704158544","NRSC VIC MODEL"
"Tamil Nadu","Thiruvallur","2023-11-08","2023","11","23.0661533478","NRSC VIC MODEL"
"Tamil Nadu","Thiruvallur","2023-11-09","2023","11","22.6467250501","NRSC VIC MODEL"
"Tamil Nadu","Thiruvallur","2023-11-10","2023","11","23.6911815941","NRSC VIC MODEL"
"Tamil Nadu","Thiruvallur","2023-11-11","2023","11","22.432035259","NRSC VIC MODEL"
"Tamil Nadu","Thiruvallur","2023-11-12","2023","11","21.6000390573","NRSC VIC MODEL"
"Tamil Nadu","Thiruvallur","2023-11-13","2023","11","21.1946506605","NRSC VIC MODEL"
"Tamil Nadu","Thiruvallur","2023-11-14","2023","11","24.0169002168","NRSC VIC MODEL"
"Tamil Nadu","Thiruvallur","2023-11-15","2023","11","25.8631735247","NRSC VIC MODEL"
"Tamil Nadu","Thiruvallur","2023-11-16","2023","11","25.4811815535","NRSC VIC MODEL"
"Tamil Nadu","Thiruvallur","2023-11-17","2023","11","24.3739524008","NRSC VIC MODEL"
"Tamil Nadu","Thiruvallur","2023-11-18","2023","11","23.4039982044","NRSC VIC MODEL"
"Tamil Nadu","Thiruvallur","2023-11-19","2023","11","22.5159933278","NRSC VIC MODEL"
"Tamil Nadu","Thiruvallur","2023-11-20","2023","11","22.3431534837","NRSC VIC MODEL"
"Tamil Nadu","Thiruvallur","2023-11-21","2023","11","24.2073824698","NRSC VIC MODEL"
"Tamil Nadu","Thiruvallur","2023-11-04","2023","11","20.5909485077","NRSC VIC MODEL"
"Tamil Nadu","Thiruvallur","2023-11-22","2023","11","24.3430677004","NRSC VIC MODEL"
"Tamil Nadu","Thiruvallur","2023-11-23","2023","11","27.0053907245","NRSC VIC MODEL"
"Tamil Nadu","Thiruvallur","2023-11-24","2023","11","25.7382187099","NRSC VIC MODEL"
"Tamil Nadu","Thiruvallur","2023-11-25","2023","11","25.655722677","NRSC VIC MODEL"
"Tamil Nadu","Thiruvallur","2023-11-26","2023","11","24.7261932025","NRSC VIC MODEL"
"Tamil Nadu","Thiruvallur","2023-11-27","2023","11","26.1103490739","NRSC VIC MODEL"
"Tamil Nadu","Thiruvallur","2023-11-28","2023","11","28.9763828861","NRSC VIC MODEL"
"Tamil Nadu","Thiruvallur","2023-11-29","2023","11","28.2543327304","NRSC VIC MODEL"
"Tamil Nadu","Thiruvallur","2023-11-30","2023","11","29.0261389399","NRSC VIC MODEL"
"Tamil Nadu","Thiruvarur","2023-11-02","2023","11","24.57796315","NRSC VIC MODEL"
"Tamil Nadu","Thiruvarur","2023-11-03","2023","11","24.0986037012","NRSC VIC MODEL"
"Tamil Nadu","Thiruvarur","2023-11-01","2023","11","22.2361917428","NRSC VIC MODEL"
"Tamil Nadu","Thiruvarur","2023-11-04","2023","11","27.0841062845","NRSC VIC MODEL"
"Tamil Nadu","Thiruvarur","2023-11-05","2023","11","26.3478877546","NRSC VIC MODEL"
"Tamil Nadu","Thiruvarur","2023-11-06","2023","11","25.2226374666","NRSC VIC MODEL"
"Tamil Nadu","Thiruvarur","2023-11-07","2023","11","25.4561094666","NRSC VIC MODEL"
"Tamil Nadu","Thiruvarur","2023-11-08","2023","11","27.4800829778","NRSC VIC MODEL"
"Tamil Nadu","Thiruvarur","2023-11-09","2023","11","27.0324351617","NRSC VIC MODEL"
"Tamil Nadu","Thiruvarur","2023-11-10","2023","11","27.2442918276","NRSC VIC MODEL"
"Tamil Nadu","Thiruvarur","2023-11-11","2023","11","26.3296553692","NRSC VIC MODEL"
"Tamil Nadu","Thiruvarur","2023-11-12","2023","11","25.5378315301","NRSC VIC MODEL"
"Tamil Nadu","Thiruvarur","2023-11-13","2023","11","24.793250649","NRSC VIC MODEL"
"Tamil Nadu","Thiruvarur","2023-11-14","2023","11","28.2373827109","NRSC VIC MODEL"
"Tamil Nadu","Thiruvarur","2023-11-15","2023","11","28.2067358941","NRSC VIC MODEL"
"Tamil Nadu","Thiruvarur","2023-11-16","2023","11","26.9625526969","NRSC VIC MODEL"
"Tamil Nadu","Thiruvarur","2023-11-17","2023","11","25.9326122053","NRSC VIC MODEL"
"Tamil Nadu","Thiruvarur","2023-11-18","2023","11","27.4395721138","NRSC VIC MODEL"
"Tamil Nadu","Thiruvarur","2023-11-19","2023","11","27.73710115","NRSC VIC MODEL"
"Tamil Nadu","Thiruvarur","2023-11-20","2023","11","26.8292207146","NRSC VIC MODEL"
"Tamil Nadu","Thiruvarur","2023-11-21","2023","11","26.1927128815","NRSC VIC MODEL"
"Tamil Nadu","Thiruvarur","2023-11-22","2023","11","26.2531247286","NRSC VIC MODEL"
"Tamil Nadu","Thiruvarur","2023-11-23","2023","11","27.9143273785","NRSC VIC MODEL"
"Tamil Nadu","Thiruvarur","2023-11-24","2023","11","27.0335236452","NRSC VIC MODEL"
"Tamil Nadu","Thiruvarur","2023-11-25","2023","11","26.668651915","NRSC VIC MODEL"
"Tamil Nadu","Thiruvarur","2023-11-26","2023","11","27.1286705004","NRSC VIC MODEL"
"Tamil Nadu","Thiruvarur","2023-11-27","2023","11","26.7906231174","NRSC VIC MODEL"
"Tamil Nadu","Thiruvarur","2023-11-28","2023","11","25.9058841804","NRSC VIC MODEL"
"Tamil Nadu","Thiruvarur","2023-11-29","2023","11","26.0685306539","NRSC VIC MODEL"
"Tamil Nadu","Thiruvarur","2023-11-30","2023","11","28.6554080317","NRSC VIC MODEL"
"Tamil Nadu","Tiruchirappalli","2023-11-01","2023","11","16.6988314392","NRSC VIC MODEL"
"Tamil Nadu","Tiruchirappalli","2023-11-02","2023","11","16.495956766","NRSC VIC MODEL"
"Tamil Nadu","Tiruchirappalli","2023-11-03","2023","11","16.7599035599","NRSC VIC MODEL"
"Tamil Nadu","Tiruchirappalli","2023-11-04","2023","11","20.1446628368","NRSC VIC MODEL"
"Tamil Nadu","Tiruchirappalli","2023-11-05","2023","11","22.9892585891","NRSC VIC MODEL"
"Tamil Nadu","Tiruchirappalli","2023-11-06","2023","11","20.6705567381","NRSC VIC MODEL"
